sentence	label
enthralling documentary	1
lends ending extraordinary poignancy , story	1
end walking satisfied also somewhat touched	1
engrossing portrait man whose engaging manner flamboyant style made truly larger-than-life character	1
brilliant college student	1
appetizing side dish asparagus .	1
distinctive sensibility , working develop film language conspicuous success	1
even murphy 's expert comic timing	1
great kids	1
, big-hearted frequently	1
part makes sure salton sea works way good noir , keeping tight nasty	1
searing lead performance	1
hours material discuss	1
old adage women unknowable gets exhilarating new interpretation morvern callar .	1
luminous interviews	1
leaves little doubt kidman become one best actors	1
`` spider-man better summer blockbuster endure last summer , hopefully , sets tone summer good stuff .	1
delightful comedy	1
worthwhile effort	1
extraordinary access	1
intimate sensual funny psychologically self-revealing	1
highly engaging .	1
wisdom emotion	1
fascinating , unnerving examination	1
watching film , one left inescapable conclusion hitchens ' obsession kissinger , bottom , sophisticated flower child 's desire purge world tooth claw human power .	1
arrive early stay late , filling nearly every minute ... lighthearted glow , impudent snickers , glorious dose humankind 's liberating ability triumph scrooge two	1
affection characters	1
mixes much humor pathos	1
nice twists	1
moving story	1
better predecessor	1
funny , end , touching	1
funny , puzzling movie	1
, enjoyed much !	1
solid base	1
strangely sinister happy ending	1
merit	1
, really solid performances ving rhames wesley snipes .	1
elements plot powerfully evocative mood combining heated sexuality haunting sense malaise	1
astonish entertain	1
play well european markets , mr. besson brand name , asia , ms. shu institution	1
film proposes epic tragedy plight callow rich boy forced choose beautiful , self-satisfied 22-year-old girlfriend equally beautiful , self-satisfied 18-year-old mistress	1
exploring idea human beings long n't , gets us trouble	1
worth cheering breakthrough	1
fights good fight vietnam	1
engaging audience travails creating screenplay	1
rustic , realistic , altogether creepy	1
hughes comedy	1
genuine love story , full traditional layers awakening ripening separation recovery .	1
daring beautifully made	1
, may surprised variety tones spielberg 's work .	1
efficiency affection period	1
confection 's pure entertainment	1
bearing unmistakable stamp authority	1
impressive	1
cinema around capture chaos france 1790 's , one imagines result would look like something like .	1
... visually ravishing , penetrating , impenetrable .	1
fascination ,	1
amazing slapstick	1
told on-camera interviews several survivors , whose riveting memories rendered clarity 's happened yesterday	1
found cult favorite enjoy lifetime .	1
inspiration original	1
oscar category called best bad film thought going really awful n't	1
fine idea	1
payne created beautiful canvas , nicholson proves 's best brush business .	1
good chance big	1
wise enough recognize things world complex -- , turns , fragile -- happiness	1
's masterpeice .	1
, much better .	1
whole , 're gon na like movie .	1
picture provides satisfyingly unsettling ride dark places national psyche .	1
buy accomplished actress , big , juicy role	1
wondrously gifted artists	1
relies less forced air petter næss ' delicate , clever direction ... wonderful , imaginative script axel hellstenius .	1
thanks presence ` king	1
surreal ache mortal awareness	1
unexplored story opportunities `` punch-drunk love `` may worked maker 's minimalist intent interesting exercise talented writer/director anderson .	1
movies ' end 'll swear wet places feel sand creeping others	1
economical	1
powerful rather cloying	1
perfect balance	1
thriller `` new best friend ``	1
spider invasion comic chiller	1
inspiration	1
witty dialogue inventive moments	1
creative animation work	1
slice comedic bliss	1
fluid mesmerizing sequence	1
namesake proud	1
renowned indian film culture	1
good job establishing time place , telling fascinating character 's story .	1
, impossible awed power grace one greatest natural sportsmen modern times .	1
better	1
interesting story	1
marvel production design .	1
diverse	1
deep intelligence	1
funny accents	1
fun , popcorn movies	1
campbell scott finds ideal outlet flick-knife diction role roger swanson .	1
uniqueness	1
interesting thoroughly	1
( shyamalan ) turns goose-pimple genre empty head fills spirit , purpose emotionally bruised characters add body count .	1
perfect wildean actor	1
wo n't disappointed	1
friendship ,	1
put human face travail thousands vietnamese	1
introduction man 's theories influence , derrida useless ; portrait artist endlessly inquisitive old man , however , 's invaluable .	1
virtuoso throat-singing	1
recognize	1
gives human nature unique feel	1
every painful nuance , unexpected flashes dark comedy	1
ferrara 's best film	1
animation perfect medium children , way allows mind enter accept another world	1
work artist , one whose view america , history awkwardness human life generous deep	1
establishes ominous mood tension	1
warmth , wit interesting characters compassionately portrayed	1
loved ones	1
gorgeousness .	1
talented	1
definitely director watch .	1
surprising highs , sorrowful lows hidden impulsive niches ... gorgeous , passionate , times uncommonly moving	1
make charmer .	1
year 's greatest adventure	1
beauty land people	1
entirely irony-free	1
twentysomething hotsies make movies lives , hard-driving narcissism given , world 'd live argento 's hollywood counterparts ... much imagination nerve	1
stylish film able visualize schizophrenia still confident enough step back look sick character sane eye	1
films captured chaos urban conflagration fury , audience members leave feeling shaken nesbitt 's cooper looks bullets stop flying	1
laugh ( maybe twice )	1
one-of-a-kind work	1
perfectly entertaining summer diversion	1
many aspire none equal	1
simpler , leaner	1
poignant comedy offers food thought .	1
consistent messages espoused company 's previous video work	1
complex quirky , entirely believable	1
... man uses damage war -- far often warfare -- create kind art shots fill gallery shows	1
impart message without bludgeoning audience head	1
closed	1
energetic , violent movie momentum never lets	1
struggling give better lot life ones	1
allows cast benefit able give full performances ... demonstrating vividly beauty power opera reside primarily music	1
... portrays young brendan usual intelligence subtlety , mention convincing brogue .	1
intricately constructed	1
fantastically vital movie	1
sensitive	1
survival wrapped heart-pounding suspense stylish psychological thriller	1
entertaining , ultimately ,	1
, barbershop tuned community .	1
wholesome subversive time	1
appeal beyond sandra bullock vehicle standard romantic comedy	1
combustible mixture	1
pleasing verisimilitude	1
affable timeless , like mike raises worthwhile themes delivering wholesome fantasy kids .	1
works beautifully	1
touching , sophisticated film almost seems like documentary way captures italian immigrant family brink major changes .	1
masterful british actor ian holm	1
superficiality	1
intriguing	1
nothing detract affection moral favorite : friends friends thick thin	1
actress works well ( leads ) companionable couple .	1
'll still glued screen	1
captures longing , anguish ache , confusing sexual messages wish part elusive adult world .	1
likely find compelling	1
awarded mythic status contemporary culture	1
great scares	1
giddy provocative sexual	1
good ideas	1
delivers roughly equal amounts beautiful movement inside information .	1
tasty	1
spectacle small-town competition	1
terrific role	1
viewed pure composition form --	1
performances amiable committed , comedy often hits bullseye .	1
one daring , complicated , performances	1
, festival cannes offers rare insight structure relationships .	1
vivid characters	1
watch two together	1
finely tuned mood	1
minor film major pleasures portuguese master manoel de oliviera ...	1
want story go	1
part fun	1
sterling	1
tells deeper story	1
backbone	1
hook	1
suck audience	1
strangely moved even corniest hackneyed contrivances	1
even haunting mr. spielberg 's 1993 classic	1
solid , spooky entertainment worthy price ticket	1
courageous scottish lady	1
edgy thriller	1
film breaks heart	1
film pack serious suspense .	1
'll find remembering refreshing visit sunshine state	1
proves streamlined	1
remarkable serenity discipline	1
nearly impossible	1
's outrageously creative action transporter ... ( b ) ut time frank parachutes onto moving truck	1
inspired	1
heart film touching reflection aging , suffering prospect death .	1
